,AGEGROUP,SEX,INDUSTRY,xo_c,yo_c,xd_c,yd_c,indexes,dest_sa,orig_sa,0,1,2,3,4,5,6,distance,cum_dist
1987,7,male,health,152.95300113160715,-27.559498505838462,152.9658502513509,-27.55989268606092,24,30404110335,30101100304,30101100304,30404110335,30301104920,30203104027,0,0,0,0.29202974371679125,0.5546334862105134
1988,4,male,retail,153.06082191272566,-27.48511167856006,153.0216068232029,-27.607632440797904,4174,30102101250,30503111911,30503111911,30102101250,30302105225,30101100606,0,0,0,0.26784090519539294,0.726439162663737
1989,8,female,publicAdmin,152.942161631218,-27.52742999329088,153.08650475626834,-27.44615294542289,1563,30403109311,30101100407,30101100407,30403109311,30502111702,0,0,0,0,0.2139743841843605,0.33744035516590426
1990,13,male,education,153.07021397030545,-27.473373148136226,152.99525754999212,-27.548865931999785,1328,30102101302,30204104401,30204104401,30103102031,30101100504,30101100401,30102101302,0,0,0.3379383435508519,0.35293486485606845
1991,12,male,education,153.02476422776783,-27.53254545181924,153.20773460559457,-27.366747973886994,1464,30501110518,30301105127,30301105127,30501110518,30502111702,0,0,0,0,0.0988530076295336,0.15857784419828624
1992,10,male,professional,153.04969357418346,-27.393925525219625,152.9619559313745,-27.46164398300241,2006,30102101232,30403109301,30403109301,30102101232,30501110536,0,0,0,0,0.29300316948953936,0.557953018457184
1993,11,female,education,153.24203939604985,-27.53009427009267,153.0926791186683,-27.51294798138885,6269,30101100321,30304107102,30304107102,30101100321,0,0,0,0,0,0.17716326617120393,0.17716326617120393
1994,11,female,publicAdmin,153.0997736335431,-27.555770297267877,153.1813117197271,-27.53425735999111,386,30404109801,30302105343,30302105343,30404109801,0,0,0,0,0,0.09706605527539029,0.09706605527539029
1995,10,female,transport,153.08844302614722,-27.394066456833723,153.08149045462014,-27.5347169045486,2087,30304107015,0,0,30304107015,30501110536,30401108412,0,0,0,155.49480971306062,155.68847684729238
1996,7,male,education,153.03202247258406,-27.525833046916254,153.04140834965312,-27.579461307253148,2728,30504113309,30303106015,30303106015,30504113309,0,0,0,0,0,0.1294681126863654,0.1294681126863654
1997,7,female,professional,153.43937727514418,-27.519080969092,153.21197559528923,-27.30034642723117,643,30401108407,30203103603,30203103603,30403109715,30401108407,0,0,0,0,0.23840240336344298,0.2433410054639052
1998,15,female,education,153.25724149852022,-27.441839240916305,153.02528250686086,-27.54448099026248,3181,30501110532,30503112810,30503112810,30501110532,0,0,0,0,0,0.03465746991267838,0.03465746991267838
1999,10,female,manufacturing,153.21068971943663,-27.485567510794745,153.06755290447188,-27.50029170494029,4933,30102100916,30202102702,30202102702,30102100916,30501110708,0,0,0,0,0.40852314078754093,0.7329232394934208
2000,10,female,other,153.26937599567128,-27.38006062266,153.00746152982478,-27.513073476977688,2727,30302105928,30102101302,30102101302,30302105928,30102101302,30102100728,30102101333,0,0,0.28618272341984075,0.6903065792379137
2001,7,female,other,152.99728602199568,-27.33540301299236,153.22868238666865,-27.51263797618332,2306,30303106516,30303106505,30303106505,30303106516,0,0,0,0,0,0.018142741483062462,0.018142741483062462
2002,13,female,it,153.26158596516856,-27.524412582960338,153.06522962250924,-27.52289597991212,6068,30203104024,30403109311,30403109311,30203104024,30503112627,30501110908,30306107918,30504113518,0,0.16742537543396363,0.5464310621881777
2003,13,female,wholesale,153.25788030249134,-27.52091267395106,153.20772794292435,-27.502982359112103,1057,30102100727,30502111718,30502111718,30303106107,30403109312,30102100727,0,0,0,0.20513710278195105,0.4691967030491313
2004,12,female,arts,153.0323680300457,-27.556287277253016,153.02826419745224,-27.607632440797904,2272,30303106221,30101100612,30101100612,30303106221,30101100618,30101100602,0,0,0,0.14674082912389444,0.31453764243499754
2005,5,female,construction,153.0589115731209,-27.531101553694416,153.2229688182502,-27.51680193503271,2677,30101100316,30201102317,30201102317,30304106711,30101100316,0,0,0,0,0.2589539831269057,0.3876282476650701
2006,5,male,other,153.26315252563637,-27.524422989943528,152.9796910196506,-27.52926045031448,3790,30503111915,30403109435,30403109435,30501110538,30503111915,0,0,0,0,0.09860224572888687,0.10361383901735557
2007,8,male,other,153.21068971943663,-27.527999755274426,152.99215800540415,-27.524960883560045,6074,30504113715,30203103708,30203103708,30303106513,30504113715,0,0,0,0,0.11408867818000974,0.2285355811947852
2008,6,male,retail,153.23398594902363,-27.494036067229285,153.0646897543889,-27.507552484588864,3981,30102100720,30501110908,30501110908,30102100720,0,0,0,0,0,0.22418000743847366,0.22418000743847366
2009,12,female,health,152.99163393573423,-27.495173371299437,153.03048753841284,-27.45852885969215,3672,30504113208,30102101305,30102101305,30501110531,30102100917,30504113208,30302105910,0,0,0.3341867699638295,1.0857365582816432
2010,10,female,transport,153.0323680300457,-27.46841340844656,153.21512502714492,-27.57581095608465,4564,30101100412,30402108910,30402108910,30101100412,30501110531,0,0,0,0,0.23719404605766278,0.4345916993497705
2011,10,female,manufacturing,153.0311227614053,-27.46135037073717,152.99865225095436,-27.604188953085234,2252,30204104408,30501111107,30501111107,30503112806,30203103603,30302105306,30401108505,30204104408,0,0.1513794797270414,0.6855283795484335
2012,6,male,construction,153.0589115731209,-27.55510807607792,153.210794960481,-27.535596838370715,5355,30102100728,30101100412,30101100412,30102100728,0,0,0,0,0,0.06138915405059055,0.06138915405059055
2013,7,male,retail,153.18864756477757,-27.56643506795959,153.28234338954414,-27.53024723227312,5494,30102100809,30303106022,30303106022,30402108816,30102100809,0,0,0,0,0.18796235282036478,0.4748109222923379
2014,10,male,transport,153.08844302614722,-27.575789162590738,153.21618722674845,-27.45716404536537,620,30303106222,30306107803,30306107803,30303106312,30303106222,0,0,0,0,0.07623805386555323,0.1013161891669745
2015,13,male,health,153.27347087620643,-27.44830320761873,153.0548914927426,-27.56137897398744,2936,30102101213,30304106812,30304106812,30303106032,30201102417,30102101213,30201102301,0,0,0.2388243623661001,0.9797042086552421
2016,13,female,it,153.02312454838028,-27.526769759363717,153.02391802881755,-27.36579843349057,2983,30102100728,30101100319,30101100319,30102100728,0,0,0,0,0,0.05592309040695217,0.05592309040695217
2017,8,male,health,153.06297711325115,-27.47509458839543,153.01427171624368,-27.35287994098272,3852,30303106511,30501110536,30501110536,30304107008,30303106511,30402108705,0,0,0,0.11147719000365425,0.27841338958743767
2018,7,male,construction,153.11894468138263,-27.488737349283905,153.04716078885852,-27.625340312955416,5149,30402108816,30102100728,30102100728,30402108816,30501110532,0,0,0,0,0.3175774331412187,0.4025519535217382
2019,10,male,manufacturing,153.173504791303,-27.4393008025469,153.01787058033102,-27.50006194115257,1226,30101100441,30504113210,30504113210,30101100441,30504113215,0,0,0,0,0.22293698625910063,0.4658667967920047
2020,9,male,other,153.2808097610855,-27.547945907647204,152.95691913254524,-27.620054979043804,323,30402109001,30503113007,30503113007,30402109001,30504113517,0,0,0,0,0.11976520495677051,0.18984148811164292
2021,10,male,retail,153.08302414599285,-27.559851307846024,153.2020586578153,-27.62166042143541,4694,30102100728,30101100417,30101100417,30102100728,0,0,0,0,0,0.05317318157082379,0.05317318157082379
2022,13,male,education,152.8921350466477,-27.469210219019832,153.01276634756596,-27.569279392100405,192,30402108816,30501110531,30501110531,0,30402108816,0,0,0,0,0.08255716005888429,155.40019293060897
2023,5,male,health,153.00882101971322,-27.567244001238453,153.025961226815,-27.50287056698364,3534,30402109001,30101100420,30101100420,30101100422,30402109001,30101100617,30103102031,0,0,0.24753507394743168,0.6299020173710466
2024,13,female,professional,153.11249443082804,-27.53806341837976,152.97572554804017,-27.529569462475468,5265,30201102515,30305107327,30305107327,30101100407,30501110536,30302105928,30201102515,0,0,0.23756660937725266,0.5354827993544959
2025,9,female,retail,153.13483990572826,-27.517599511800515,153.2135864598738,-27.545338260661453,2664,30502111702,30305107632,30305107632,30401108220,30501111112,30501110823,30501110623,30502111702,30302105617,0.11237289086676241,0.35234353807238405
2026,12,female,construction,153.0134255799653,-27.553031537912343,153.01737731489578,-27.543076900603708,4789,30503112709,30304106905,30304106905,30302105812,30401108105,30503112709,0,0,0,0.13984019700487213,0.32049514387624645
2027,7,female,admin,153.0763364735773,-27.57778673189245,153.27944097659227,-27.53856692820505,5889,30102101213,30202102812,30202102812,30403109719,30402109001,30304106814,30503112620,0,30102101213,0.2861744570634644,156.02182007795955
2028,12,male,transport,153.06021655930647,-27.46921715396885,153.20788495909244,-27.432360943594126,851,30103102031,30101100140,30101100140,30103102031,0,0,0,0,0,0.10965804206267919,0.10965804206267919
2029,15,male,it,153.23945543920178,-27.45754466005376,153.07766128180242,-27.56858148759736,4295,30101100204,30303106032,30303106032,30101100204,30304106801,0,0,0,0,0.08713356699110753,0.19343345597444517
2030,13,male,health,153.250313541782,-27.44116485751504,152.9835373879907,-27.534421809754704,861,30101100209,30403109433,30403109433,30304107016,30203103810,30101100209,0,0,0,0.18689202306867705,0.37288627979319583
2031,6,male,construction,153.01488456284653,-27.395465787829966,153.0554089707312,-27.46464831132648,2563,30102101242,30302105342,30302105342,30403109301,30102101242,0,0,0,0,0.23183179519125977,0.3934872793579005
2032,6,female,professional,153.0927384722512,-27.55883709851936,153.22100038537286,-27.38818795697017,3162,30103102031,30403109302,30403109302,30302105803,30103102031,30502111301,0,0,0,0.2176266633684915,0.32398744233578924
2033,13,male,retail,153.2819909838788,-27.551143772148592,153.2130121940069,-27.625491474303725,5523,30503113101,30401108419,30401108419,30503113101,30402108816,30201102515,30503112603,0,0,0.15624118750094249,0.4525506948073126
2034,9,male,construction,153.1858380271142,-27.45566636366179,152.99092475667211,-27.465154216741176,2267,30102100926,30202103413,30202103413,30102100926,30402108614,30203103801,0,0,0,0.341423724672972,1.0281277653649865
2035,13,female,publicAdmin,153.0585677779639,-27.52278838231024,152.99378788160266,-27.608565568847443,1293,30402108629,30303106601,30303106601,30501110536,30402108629,0,0,0,0,0.2122191736057742,0.2917593681134532
2036,13,male,professional,152.97394558081882,-27.52746896356424,153.01758174296077,-27.49232941777652,2053,30503112810,30102100909,30102100909,30303106601,30501110530,30503112810,30303106516,0,0,0.35317219662892035,0.5063253039105057
2037,12,male,admin,153.00882101971322,-27.39462618829848,153.27775782114267,-27.55834099548044,5347,30501110513,30101100437,30101100437,30501111001,30503112406,30501110513,30301104816,0,0,0.1815187165811064,0.3750215746874856
2038,10,male,professional,153.1175101692263,-27.398618884884897,153.01888083364378,-27.452366453168857,2590,30101100324,30504113614,30504113614,30101100324,30301104914,30302105339,0,0,0,0.21979808150468913,0.39597083204151595
2039,9,female,construction,153.0975770226666,-27.48976922360964,153.02535377996065,-27.56383452351149,1163,30101100314,30305107347,30305107347,30303106615,30101100314,30101100314,0,0,0,0.21129069651996654,0.2270550691111896
2040,9,female,publicAdmin,153.0222418095418,-27.5436890228816,153.02689475888866,-27.53024723227312,3520,30101100606,30504113731,30504113731,30403109715,30101100606,0,0,0,0,0.24238942242577527,0.2712367515850101
2041,12,female,education,152.97628402100037,-27.55019229818504,153.2238950030911,-27.489640991567352,3157,30102101333,30402108816,30402108816,30102101333,30202103007,30302105312,0,0,0,0.3566655589259449,0.8044783144074286
2042,10,female,education,152.97308813163892,-27.54788703507258,153.08518471874316,-27.41595694523291,387,30203104004,30101100443,30101100443,30203104004,30102100934,30103102036,30302105504,30101100606,0,0.1906207241869386,1.0834855430239443
2043,13,female,other,153.02576253233437,-27.449027513776542,153.000915890131,-27.33843564030014,6101,30101100206,30201102302,30201102302,30501111237,30504113715,30202102702,30101100206,0,0,0.21937782707187245,0.4759431072204239
2044,12,male,health,153.02576253233437,-27.567776214299204,153.05784876097076,-27.514378172560377,5273,30102101320,30303106520,30303106520,30402109106,30102100727,30102101320,30503113123,30101100143,0,0.21432057900851367,1.15056837925522
2045,13,male,financial,153.0222418095418,-27.468574626447968,153.02371692755722,-27.514378172560377,710,30401108420,30101100437,30101100437,30103101401,30401108420,30102101324,30102100813,0,0,0.2426016082200793,0.8020555664744682
2046,9,male,education,153.15842218528005,-27.503437170897797,153.03888364592305,-27.45033544781302,5729,30402108612,30103102108,30103102108,30501110703,30402108612,30304106901,30103102108,30102101214,0,0.29467443290830236,0.7894397644546725
2047,13,female,financial,153.02607252438253,-27.439022352361597,153.27187795951568,-27.3947945636155,5552,30102101313,30402108705,30402108705,30102101313,30102100713,30102101303,30504113708,0,0,0.37805057699942374,0.8241920090351805
2048,10,male,financial,153.27433605026062,-27.44088594694851,153.20515422164576,-27.51600695904964,1019,30403109210,30302105206,30302105206,30302105343,30403109210,0,0,0,0,0.06350704459433554,0.11445099841643439
2049,9,female,transport,153.08302414599285,-27.444987973150926,153.12684891715983,-27.579461307253148,3351,30101100412,30204104204,30204104204,30303106324,30101100412,30305107632,30504113230,0,0,0.29639438792470435,0.6903501083269046
2050,6,male,health,152.9805510949265,-27.49378668417126,153.26746521412306,-27.53024723227312,1547,30304106711,30303106411,30303106411,30304106711,0,0,0,0,0,0.089877369480711,0.089877369480711
2051,12,male,retail,153.0939956476817,-27.38698361209616,153.26667573122833,-27.625422453585216,65,30504113513,30101100403,30101100403,30303106020,30102100713,30302105815,30504113513,0,0,0.20249514877928082,0.566587644734239
2052,5,male,other,153.0178087763124,-27.46760225857659,153.01824277011426,-27.45434886879091,1322,30102100916,30503112614,30503112614,30401108111,30501111001,30403109311,30401108115,30102100916,0,0.34136718686270906,0.7547060960415642
2053,11,female,manufacturing,153.10871244363733,-27.472815278607687,152.97827681315536,-27.50359548412946,4583,30202102736,30302105205,30302105205,30501111032,30202102736,0,0,0,0,0.1520458397708198,0.15408119209685772
2054,5,male,it,153.06877736579085,-27.491652167802485,153.13892842248418,-27.505464817504453,704,30305107630,30404110116,30404110116,30503113004,30305107630,30304106809,0,0,0,0.16183422433574993,0.2230872812042165
2055,9,female,transport,153.07610590395288,-27.57766375414892,153.06910961809714,-27.3947945636155,2450,30504113210,30303106020,30303106020,30504113301,30504113210,0,0,0,0,0.1589671430564473,0.16457619444912425
2056,10,male,education,153.01004554300565,-27.51979108149188,152.99858835302916,-27.452366453168857,395,30103102031,30503111910,30503111910,30204104509,30103102031,30303106505,30501111001,0,0,0.12528726246802688,0.48143032304121924
2057,8,female,health,153.21787812016703,-27.549970429972987,153.02305263264202,-27.52448145532537,1310,30101100120,30503112905,30503112905,30304106812,30403109615,30101100120,30501110703,30202102731,0,0.21884936431704477,0.6470250850535545
2058,7,male,publicAdmin,153.21042429106706,-27.530252392146817,153.02135868457373,-27.466341940371144,2172,30101100121,30302105509,30302105509,30501110534,30101100121,0,0,0,0,0.165802376964949,0.2585141182663578
2059,6,male,utilities,153.08283554389902,-27.49484809305979,153.04211724919733,-27.45465181159828,4344,30402108605,30103101701,30103101701,30303106322,30202103423,30402108605,30401108404,0,0,0.26269379747820165,0.5743237962607886
2060,12,female,it,153.0458015404153,-27.53825174338605,153.07627515162153,-27.545338260661453,2039,30103102031,30101100606,30101100606,30103102031,0,0,0,0,0,0.07499951213390449,0.07499951213390449
2061,5,male,health,153.0221150524301,-27.564913907989325,152.98432139732867,-27.341332479717547,5571,30102100925,30402108614,30402108614,30304106711,30504113301,30203103815,30102100925,30303106321,0,0.42601484038310955,0.9875935178796905
2062,9,female,it,153.1175101692263,-27.48591154095566,153.0011622940833,-27.5347169045486,2074,30101100407,30501111114,30501111114,30501111014,30101100407,0,0,0,0,0.1850672884394866,0.19858661007191708
2063,5,female,manufacturing,153.0375176658804,-27.489253379430508,153.00985131367915,-27.56525935515792,3235,30303106324,30101100121,30101100121,30303106324,30101100442,0,0,0,0,0.14142307410596905,0.2651355358587779
2064,8,male,retail,153.15408000284268,-27.52730018861013,153.0728232992859,-27.45255444384404,4772,30102100728,30203103603,30203103603,30202103011,30102100728,0,0,0,0,0.2042293337180965,0.3409251636832904
2065,11,male,admin,153.28623446769376,-27.527746490492135,153.07430339334206,-27.588292967129625,2680,30303106516,30202102825,30202102825,30501110703,30504113505,30303106516,30503112614,0,0,0.1755305125649891,0.35634288393290664
2066,10,female,health,153.03733997052166,-27.38929882446376,152.96224357327995,-27.58604391556245,214,30301104910,30305107630,30305107630,30501110531,30301104910,30401108205,30305107632,0,0,0.10777197775489686,0.417137155850817
2067,6,female,health,153.02576253233437,-27.493180390157704,153.09199794292132,-27.48744044308632,5340,30401108404,30102100907,30102100907,30401108404,30504113516,30302105306,0,0,0,0.34391816361329436,0.49774386214665217
2068,9,male,education,153.28703403056787,-27.452125721071507,153.26001176866336,-27.625491474303725,842,30102100714,30303106032,30303106032,30102100714,0,0,0,0,0,0.1623210017420386,0.1623210017420386
2069,13,female,it,152.97394558081882,-27.46894120287177,152.97339803465115,-27.38464491965326,3066,30404110309,30102101211,30102101211,30503113126,30404110309,30101100601,0,0,0,0.3378235895870623,0.643586286593929
2070,9,male,construction,153.01345155253233,-27.524572969865925,153.06725286775648,-27.466341940371144,3541,30501110708,30101100602,30101100602,30501110708,30101100407,0,0,0,0,0.2098389125114965,0.3867661297799072
2071,11,female,education,153.0264270128033,-27.48957672886143,153.01805971417016,-27.409404449957552,1005,30305107327,30504113613,30504113613,30501110708,30305107327,0,0,0,0,0.17882381669529082,0.17915546102098517
2072,9,female,education,152.97515141621216,-27.57192251720221,153.01868996825783,-27.468137535031865,1393,30203103903,30102101229,30102101229,30102100946,30304106809,30101100120,30203103903,30303106516,0,0.26792779661071664,0.9650373317624801
2073,5,male,health,153.250313541782,-27.523985379320656,153.0636924734789,-27.506612450940565,2458,30201102501,30101100442,30101100442,30502111503,30101100116,30201102501,30101100328,0,0,0.2448970019927735,0.8290746826404545
2074,11,male,professional,153.02734085703267,-27.543629565333184,153.20098400075716,-27.54297196011037,3725,30102100940,30103101702,30103101702,30102100940,30303106403,30202102726,30504113223,0,0,0.27336528588054887,0.7546858458919506
2075,8,female,education,153.01787602912776,-27.55246852297005,153.02257687800338,-27.48759943554812,6186,30102100940,30303106222,30303106222,30101100116,30102100813,30301105119,30102100940,30303106343,0,0.21381580402573158,0.7730453373537529
2076,5,female,realEstate,153.0585677779639,-27.45222183961981,153.267114643722,-27.608565568847443,5753,30501111013,30102100703,30102100703,30501111013,30102101301,0,0,0,0,0.2568739825284117,0.5432079847347624
2077,11,male,admin,153.01083454033306,-27.52626262350936,153.1137862015276,-27.529569462475468,3735,30304107015,30503113111,30503113111,30504113503,30501111235,30304107015,30301104814,30504113208,30302105406,0.13016597710429673,0.4488962585108544
2078,11,male,education,153.02888256549855,-27.467211014556185,152.9879833934333,-27.49762093367746,2,30103102007,30304107015,30304107015,30306107803,30103102007,0,0,0,0,0.16724025999881303,0.2415884658118638
2079,7,female,manufacturing,153.01083454033306,-27.5288940542926,153.27731309392988,-27.54790338845814,4717,30204104416,30403109430,30403109430,30202102820,30204104416,0,0,0,0,0.20562206623388815,0.2056263315873086
2080,11,female,education,153.0152710456355,-27.5200464730352,153.20605865752526,-27.466777444119963,2377,30102101310,30203103924,30203103924,30102101310,0,0,0,0,0,0.289074791041031,0.289074791041031
2081,6,female,retail,153.08495363290336,-27.5584664202626,153.21072653042114,-27.49762093367746,6377,30203104028,30503112614,30503112614,30203104028,0,0,0,0,0,0.06536170298635287,0.06536170298635287
2082,13,male,education,152.98022444645505,-27.47288601512443,152.98350358087464,-27.412461428535224,4687,30102100707,30503112807,30503112807,30401108205,30102100707,30201102606,30501110703,0,0,0.23819346021540153,0.9044731241141966
2083,7,female,construction,153.0745289933067,-27.529445278992423,153.02962764135603,-27.48973397197819,1830,30401108407,30501110531,30501110531,30401108407,30501110541,0,0,0,0,0.11435402765133662,0.23378162389939927
2084,10,female,other,153.08302414599285,-27.522268965345702,153.06630043777247,-27.607632440797904,3277,30102100728,30404110322,30404110322,30102100728,0,0,0,0,0,0.33204106541115364,0.33204106541115364
2085,11,male,health,153.06082191272566,-27.395960177156866,153.21310141984162,-27.608565568847443,1049,30501110536,30101100442,30101100442,30501110536,30101100442,30101100444,30301105142,30503112503,0,0.17979123005389427,0.5573295666371193
2086,5,female,health,153.29670405037908,-27.52272050668688,152.98583857645102,-27.558070264698507,364,30102101229,30501110535,30501110535,30101100605,30102101229,30102100704,30402108614,0,0,0.2491704919472304,0.6822790701761196
2087,10,female,other,153.08844302614722,-27.497527166713528,153.2149425050863,-27.59527246305999,5214,30103102108,30403109516,30403109516,30203103707,30103102108,30201102410,0,0,0,0.18855772883898295,0.36185637431254125
2088,11,female,retail,153.08302414599285,-27.53168472588472,153.2822577756674,-27.60564497517409,6143,30306107809,30501110534,30501110534,30302105910,30306107809,0,0,0,0,0.1516533323111443,0.1533452836647075
2089,13,male,health,153.03222245969238,-27.447589864121188,153.06113952325356,-27.511949939195823,3001,30101100606,30302105205,30302105205,30101100606,30202103225,0,0,0,0,0.2021787186391003,0.4435525810521753
2090,10,female,manufacturing,153.03454350291838,-27.46760407816938,153.06869827227905,-27.5110803660014,951,30204104213,30102100805,30102100805,30204104213,30103101701,0,0,0,0,0.28066037877760236,0.4324356386648284
2091,10,male,education,153.0133569270085,-27.5597997426261,152.97245449410752,-27.538142644061253,4333,30103102138,30501110531,30501110531,30503112206,30202102736,30303106615,30103102138,30301104910,0,0.12442215139562719,0.49820763443157273
2092,12,male,other,153.0015269898106,-27.402629320634844,153.01085901412335,-27.534224948013858,8,30101100408,30501110531,30501110531,30101100408,30501110621,0,0,0,0,0.18755176783644584,0.3690957707323294
2093,11,male,it,152.88873235131447,-27.56403047762148,153.210807926157,-27.569279392100405,389,30302105516,30501110519,30501110519,30302105516,0,0,0,0,0,0.05121321133824506,0.05121321133824506
2094,10,female,other,153.22208038094888,-27.563614874543724,153.21532971799428,-27.48616102046524,4599,30203103708,30102100916,30102100916,30203103708,30102101213,0,0,0,0,0.2976732344024468,0.5032925307781253
2095,11,male,manufacturing,153.1899128190817,-27.386055704379867,153.0164774860754,-27.56858148759736,3500,30101100616,30203103509,30203103509,30501110531,30101100616,0,0,0,0,0.22512292066747566,0.3411452492003371
2096,8,female,other,153.26343339118537,-27.4513493399308,153.0550784838476,-27.50724498347207,5562,30306107828,30204104620,30204104620,30306107828,30302105224,0,0,0,0,0.23132839590835597,0.3191236100996512
2097,12,male,retail,153.031607020511,-27.566040542515285,153.0134261421243,-27.553884106213417,4665,30103102112,30101100412,30101100412,30103101509,30101100433,30102100809,30103102112,30103101601,0,0.13107935991860678,0.4707505486337076
2098,13,female,transport,152.98936045487312,-27.447426896319588,153.05840359704442,-27.57347945143489,4812,30202102728,30202102708,30202102708,30202102728,0,0,0,0,0,0.010608489152087985,0.010608489152087985
2099,7,male,construction,153.26315252563637,-27.49223060694178,153.01003139238472,-27.52360297320544,1859,30503112614,30101100407,30101100407,30403109615,30501110541,30503112614,30304107119,0,0,0.18489133237209734,0.31687925701678954
2100,5,female,construction,153.00882101971322,-27.51940517255039,153.27208581426115,-27.45852885969215,5346,30404110201,30103101701,30103101701,30404110201,30403109615,0,0,0,0,0.16281846187321844,0.23156917152452705
2101,8,male,education,153.0459884667414,-27.39587709300237,153.03130786988496,-27.460655445855338,3671,30501110621,30304107003,30304107003,30501110621,30302105612,30403109306,30302105929,0,0,0.08650214211510616,0.28407148979740116
2102,7,female,construction,153.1099600387647,-27.46421421987514,153.0667235831128,-27.520047463365334,2215,30101100102,30503113101,30503113101,30501110926,30304107109,30101100102,30204104104,0,0,0.22002741528652703,0.5925214297061383
2103,12,female,other,153.04975188005824,-27.46754056981749,153.3021589523909,-27.49762093367746,2494,30102100727,30201102431,30201102431,30102100727,30101100504,30101100412,30302105617,0,0,0.3180479631210479,0.5823954719082206
2104,10,male,education,153.0133569270085,-27.55421691982772,152.98850991179427,-27.557705904962305,2845,30403109311,30101100502,30101100502,30403109311,30102100812,30103101913,0,0,0,0.2292250681900184,0.5993822881020523
2105,5,male,education,153.19065049851488,-27.564604821269388,153.0642703959797,-27.454998364623886,4439,30102155123,30301105106,30301105106,30301105142,30102155123,30502111806,30301104902,0,0,0.2740658827448138,0.661802975131599
2106,7,female,education,153.03426990387078,-27.444681626545304,153.08727775388402,-27.3833818915938,1480,30101100127,30504113718,30504113718,30204104408,30301105142,30101100127,30103102031,0,0,0.23988572227308555,0.57678592124546
2107,13,male,retail,153.03347700050608,-27.47214992388533,153.05117821181787,-27.608565568847443,877,30501110516,30302105343,30302105343,30501110516,30502111702,0,0,0,0,0.05308665966969502,0.12487259967921827
2108,7,male,professional,152.98739307290845,-27.49736562347345,153.01654964509868,-27.46619295004105,1969,30101100125,30402108812,30402108812,30101100125,30503113003,30101100422,30204104523,0,30304106811,0.26934782958096515,156.39287205093137
2109,5,male,other,153.0589115731209,-27.39942755938122,153.2756853936673,-27.45033544781302,4473,30504113526,30101100318,30101100318,30303106020,30504113526,0,0,0,0,0.21348260195518523,0.28062055404322495
2110,6,male,other,153.0222418095418,-27.45002555545836,153.05987938311327,-27.489640991567352,1827,30102100812,30504113526,30504113526,30303106511,30501110531,30303106022,30102100812,30401108117,0,0.25417424396261373,0.8573817008559939
2111,6,male,other,153.15158907790055,-27.382817976918687,153.026224335541,-27.534224948013858,3108,30402109110,30304106913,30304106913,30103102126,30101100109,30101100143,30402109110,0,0,0.18157854154735864,0.6206206599129989
2112,8,male,financial,153.0133569270085,-27.45617426740197,153.0284334459968,-27.534335455886342,3424,30101100401,30304106801,30304106801,30401108210,30101100401,0,0,0,0,0.17290690785642676,0.4036785163414577
2113,8,male,construction,153.13392792589667,-27.56826098274821,153.2860969159376,-27.48123189731219,3910,30102100714,30501110513,30501110513,30402109004,30201102416,30504113231,30102100714,0,0,0.22938393927639245,0.6386100247812527
2114,10,male,construction,152.97533561565393,-27.467506403603146,153.2109631063669,-27.51950895051352,1141,30403109430,30101100408,30101100408,30103101505,30103102036,30101100602,30403109430,0,0,0.2191493525723001,0.40909175527119446
2115,12,female,it,153.26158596516856,-27.50746305227319,153.21966357617555,-27.52289597991212,2441,30102101327,30201102612,30201102612,30503112806,30102101327,0,0,0,0,0.36876134634929814,0.373718821654052
2116,11,male,education,153.0152710456355,-27.49006877494027,153.06841047507257,-27.466777444119963,3823,30304107016,30502111310,30502111310,30304107016,30103101824,0,0,0,0,0.10032311146267528,0.22810090966960914
2117,6,female,admin,153.06347276471797,-27.564831913254277,153.0364139283844,-27.43276478317565,1009,30103101921,30501110621,30501110621,30103101921,30202102731,0,0,0,0,0.12078775506369382,0.3030320967111343
2118,10,male,retail,153.1119536359251,-27.515309673134137,153.26131886619922,-27.50974827374121,3387,30202102915,30203103505,30203103505,30202102915,0,0,0,0,0,0.05993081104412881,0.05993081104412881
2119,9,female,publicAdmin,153.0222418095418,-27.395689666746915,152.96933493476178,-27.608565568847443,519,0,30304106801,30304106801,0,0,0,0,0,0,0.0,0.0
2120,5,female,construction,153.0975770226666,-27.496962195724915,153.02622453932236,-27.56383452351149,2747,30103102108,30305107630,30305107630,30501110531,30103102108,0,0,0,0,0.18073581396942257,0.22542834451412208
2121,10,male,manufacturing,153.07959510486145,-27.46627597391164,153.21813975448185,-27.346838701343263,5442,30502111307,30101100612,30101100612,30502111307,0,0,0,0,0,0.17869034529797476,0.17869034529797476
2122,5,female,health,153.0975770226666,-27.520732213967595,153.28338079131555,-27.52892244117193,383,30402108601,30304107122,30304107122,30501110621,30403109418,30402108601,30302105204,0,0,0.14166234721957224,0.38242744330392725
2123,13,male,publicAdmin,152.87886043744783,-27.34453224445216,153.06306610224487,-27.569279392100405,2958,30101100336,30504113717,30504113717,30403109615,30101100336,0,0,0,0,0.23088990890922978,0.24033478214417045
2124,10,male,education,153.0237998401367,-27.46714334479361,153.26936707454584,-27.389899011158068,2278,30302105903,30301104804,30301104804,30302105903,0,0,0,0,0,0.10656793029238419,0.10656793029238419
2125,10,female,education,153.22503008749774,-27.51113839271349,152.99967653229575,-27.507552484588864,4736,30501111107,30202103125,30202103125,30501111107,0,0,0,0,0,0.05078997339823695,0.05078997339823695
